,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
1616,Mercedes-Benz,S 63 AMG 4MATIC,465.942,MBX,Car,V222E55DETC-Z4017
1617,Mercedes-Benz,S 63 AMG 4MATIC (coupe),370.145,MBX,Car,C217E55DETC-Z4017-1
1618,Mercedes-Benz,S 680 4MATIC Maybach,487.2652835428571,MBX,Car,Z223E60TC-Z2513
1619,Mercedes-Benz,SL 450,287.2301591875,MBX,Car,R231E30DETC-Z7028
1620,Mercedes-Benz,SL 550,329.14,MBX,Car,R231E46DETC-Z7029
1621,Mercedes-Benz,SL 63 AMG,435.88800000000003,MBX,Car,R231E55DETC-Z3019
1622,Mercedes-Benz,SLC 300,241.7225,MBX,Car,R172E20DETC-Z2034
1623,Mercedes-Benz,SLK 300,237.045,MBX,Car,R172E20DETC-Z6014
1624,Mercedes-Benz,Smart ForTwo (convertible),201.26616666666666,MBX,Car,C453E09TC-Z6025-1
1625,Mercedes-Benz,Smart Fortwo (Coupe),198.69383333333334,MBX,Car,C453E09TC-Z6024
1628,Mini,228 xDrive Gran Coupe,209.38056666666668,BMX,Car,7P08941
1629,Mini,COOPER CONVERTIBLE,210.18598794782608,BMX,Car,3M22526
1630,Mini,COOPER COUNTRYMAN,222.7368128,BMX,Car,TN81232
1631,Mini,COOPER COUNTRYMAN ALL4,242.608291225,BMX,Car,3G61572
1632,Mini,COOPER HARDTOP 2 DOOR,205.0764286,BMX,Car,3M22526
1633,Mini,COOPER HARDTOP 4 DOOR,201.57003937916667,BMX,Car,3M22526
1634,Mini,COOPER S CONVERTIBLE,221.48652045000003,BMX,Car,2N17226
1635,Mini,COOPER S HARDTOP 2 DOOR,222.36636864166667,BMX,Car,2N17226
1636,Mini,COOPER S HARDTOP 4 DOOR,222.02615048181818,BMX,Car,2N17226
1637,Mini,Cooper Convertible,208.44258333333335,BMX,Both,2V87458
1638,Mini,Cooper Hardtop 2 Door,197.7798,BMX,Both,2V15889
1639,Mini,Cooper Hardtop 4 Door,192.5239818285714,BMX,Both,2V87461
1640,Mini,Cooper S Convertible,212.36293333333333,BMX,Both,2W05544
1641,Mini,Cooper S Hardtop 2 Door,200.153161225,BMX,Both,2U74030
1642,Mini,Cooper S Hardtop 4 Door,196.33285,BMX,Both,2V17675
1643,Mini,Countryman S ALL4,236.29926916666668,BMX,Both,7M61512
1644,Mini,JCW CLUBMAN ALL4,248.276859,BMX,Car,TN73388
1645,Mini,JCW COUNTRYMAN ALL4,248.2673147,BMX,Car,3H61916
1646,Mini,JCW Convertible,215.3857,BMX,Car,2V87476
1647,Mini,JCW Countryman ALL4,244.64358848571428,BMX,Truck,7M61513
1648,Mini,JCW Hardtop 2 Door,208.3668,BMX,Car,2W05533
1649,Mini,JOHN COOPER WORKS CONVERTIBLE,231.8197458875,BMX,Car,3M22534
1650,Mini,JOHN COOPER WORKS COUNTRYMAN ALL4,277.41826000000003,BMX,Car,3B91503
1651,Mini,JOHN COOPER WORKS HARDTOP,230.71464836666667,BMX,Car,3G57569
1652,Mini,JOHN COOPER WORKS HARDTOP 2 DOOR,238.3209774625,BMX,Car,2N17236
1653,Mini,John Cooper Works GP,245.14655195,BMX,Car,TX76730
1654,Mini,M235 xDrive Gran Coupe,236.08565000000002,BMX,Car,7P08937
1655,Mini,MINI COOPER HARDTOP 2 DOOR,207.9738267666667,BMX,Car,T739201
1656,Mini,MINI COOPER HARDTOP 4 DOOR,208.33833333333334,BMX,Car,T739201
1657,Mini,MINI JOHN COOPER WORKS CLUBMAN ALL4,265.69100000000003,BMX,Car,2D66206
1658,Mini,MINI JOHN COOPER WORKS CONVERTIBLE,256.752,BMX,Car,3A78004
1659,Mini,MINI John Cooper Works Hardtop,237.88232824285717,BMX,Car,T996307
1660,Mini,Mini Cooper Clubman,230.95333333333332,BMX,Car,2B27706
1661,Mini,Mini Cooper Clubman ALL4,253.92352812941178,BMX,Car,2C41508
1662,Mini,Mini Cooper Convertible,222.234,BMX,Car,3A81005
1663,Mini,Mini Cooper Countryman,246.636,BMX,Car,3B62509
1664,Mini,Mini Cooper Countryman ALL4,263.13682,BMX,Car,3B75503
1665,Mini,Mini Cooper S (3-doors),232.2877799833333,BMX,Car,T740204
1666,Mini,Mini Cooper S (5-doors),236.52765706666665,BMX,Car,T891600
1667,Mini,Mini Cooper S Clubman,245.55833333333334,BMX,Car,2B30701
1668,Mini,Mini Cooper S Clubman ALL4,261.9514166125,BMX,Car,2C45500
1669,Mini,Mini Cooper S Convertible,262.21156083750003,BMX,Car,3A91004
1670,Mini,Mini Cooper S Countryman,261.05,BMX,Car,3B66012
1671,Mini,Mini Cooper S Countryman ALL4,272.41999999999996,BMX,Car,3B66514
1672,Mini,Mini John Cooper Works Clubman All4,270.45220555,BMX,Car,2D66703
1674,NISSAN,370Z,329.2265328125,NSX,Car,FGE593
1675,NISSAN,370Z Roadster,334.70983409999997,NSX,Car,FGE594
1676,NISSAN,ALTIMA,208.41176470588235,NSX,Car,FRC263
1677,NISSAN,ALTIMA AWD,213.0,NSX,Car,FRC294
1678,NISSAN,ALTIMA AWD SL/SR/PLATINUM SR,215.6293145,NSX,Car,FREH04
1679,NISSAN,ALTIMA AWD SR/PLATINUM,220.5,NSX,Car,FRC294
1680,NISSAN,ALTIMA AWD SR/PLATINUM Platinum,218.0488904,NSX,Car,FRE901
1681,NISSAN,ALTIMA AWD SV,229.95710498181822,NSX,Car,FREH04
1682,NISSAN,ALTIMA S,205.3216765875,NSX,Car,FREH03
1683,NISSAN,ALTIMA SL/SR SR,206.59778285000002,NSX,Car,FREH03
1684,NISSAN,ALTIMA SR,221.5282995625,NSX,Car,FRE900
1685,NISSAN,ALTIMA SR/PLATINUM,221.11135872222223,NSX,Car,FRB174
1686,NISSAN,ALTIMA SV,199.79272804999997,NSX,Car,FREH03
1687,NISSAN,ALTIMA SV/SL,201.9647108,NSX,Car,FRE900
1694,NISSAN,ARMADA 2WD,450.5416666666667,NSX,Truck,TXE424
1695,NISSAN,ARMADA 2WD PLATINUM RESERVE,379.7397441,NSX,Truck,VRB134
1696,NISSAN,ARMADA 2WD SL,431.49373169333336,NSX,Truck,VRB134
1697,NISSAN,ARMADA 2WD SV,401.91452027500003,NSX,Truck,VRB134
1698,NISSAN,ARMADA 4WD,469.6666666666667,NSX,Truck,TXE425
1699,NISSAN,ARMADA 4WD PLATINUM,440.0,NSX,Truck,TXE494
1700,NISSAN,ARMADA 4WD PLATINUM RESERVE,403.9335383333334,NSX,Truck,VRB136
1701,NISSAN,ARMADA 4WD PRO4X,432.11460576666667,NSX,Truck,VRB136
1702,NISSAN,ARMADA 4WD Platinum,436.75696375,NSX,Truck,TXE626
1703,NISSAN,ARMADA 4WD SL,405.24891176666665,NSX,Truck,VRB136
